Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Velocità vento 2m istantanea (m/s);28/01/2024;19:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);28/01/2024;20:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);28/01/2024;21:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);28/01/2024;22:00;2,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);28/01/2024;23:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;00:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;01:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;02:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;03:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;04:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;05:00;--
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;06:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;07:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;08:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;09:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;10:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;11:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;12:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;13:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;14:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;15:00;1,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;16:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;17:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;18:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;19:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;20:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;21:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;22:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);29/01/2024;23:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;00:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;01:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;02:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;03:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;04:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;05:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;06:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;07:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;08:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;09:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;10:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;11:00;2,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;12:00;1,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;13:00;2,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;14:00;2,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;15:00;2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;16:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;17:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;18:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;19:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;20:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;21:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;22:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);30/01/2024;23:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;00:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;01:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;02:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;03:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;04:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;05:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;06:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;07:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;08:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;09:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;10:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;11:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;12:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;13:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;14:00;2,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;15:00;4,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;16:00;2,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;17:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;18:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;19:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;20:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;21:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;22:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);31/01/2024;23:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;00:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;01:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;02:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;03:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;04:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;05:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;06:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;07:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;08:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;09:00;2,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;10:00;4,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;11:00;4,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;12:00;3,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;13:00;3,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;14:00;4,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;15:00;5,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;16:00;3,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;17:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;18:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;19:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;20:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;21:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;22:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);01/02/2024;23:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;00:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;01:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;02:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;03:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;04:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;05:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;06:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;07:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;08:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;09:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;10:00;2,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;11:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;12:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;13:00;2,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;14:00;4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;15:00;4,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;16:00;3,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;17:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;18:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;19:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;20:00;2,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;21:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;22:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);02/02/2024;23:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;00:00;3,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;01:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;02:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;03:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;04:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;05:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;06:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;07:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;08:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;09:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;10:00;4,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;11:00;3,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;12:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;13:00;4,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;14:00;4,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;15:00;4,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;16:00;4,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;17:00;3,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;18:00;2,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;19:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;20:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;21:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;22:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);03/02/2024;23:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;00:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;01:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;02:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;03:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;04:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;05:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;06:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;07:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;08:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;09:00;3,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;10:00;3,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;11:00;3,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;12:00;7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;13:00;4,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;14:00;3,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;15:00;5,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;16:00;2,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;17:00;1,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;18:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;19:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;20:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;21:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;22:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);04/02/2024;23:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;00:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;01:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;02:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;03:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;04:00;2,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;05:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;06:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;07:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;08:00;0,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;09:00;4,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;10:00;3,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;11:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;12:00;4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;13:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;14:00;3,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;15:00;4,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;16:00;2,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;17:00;2,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;18:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;19:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;20:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;21:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;22:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);05/02/2024;23:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;00:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;01:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;02:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;03:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;04:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;05:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;06:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;07:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;08:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;09:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;10:00;2,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;11:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;12:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;13:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;14:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;15:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;16:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;17:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;18:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;19:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;20:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;21:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;22:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);06/02/2024;23:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;00:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;01:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;02:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;03:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;04:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;05:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;06:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;07:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;08:00;0,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;09:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;10:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;11:00;1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;12:00;2,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;13:00;3,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;14:00;4,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;15:00;4,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;16:00;4,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;17:00;1,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;18:00;0,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;19:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;20:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;21:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;22:00;3,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);07/02/2024;23:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;00:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;01:00;1,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;02:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;03:00;1,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;04:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;05:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;06:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;07:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;08:00;0,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;09:00;4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;10:00;3,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;11:00;4,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;12:00;3,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;13:00;3,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;14:00;2,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;15:00;2,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;16:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;17:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;18:00;0,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;19:00;0,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;20:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;21:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;22:00;0,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);08/02/2024;23:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;00:00;0,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;01:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;02:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;03:00;1,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;04:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;05:00;2,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;06:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;07:00;4,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;08:00;5,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;09:00;8,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;10:00;5,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;11:00;8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;12:00;7,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;13:00;7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;14:00;6,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;15:00;6,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;16:00;4,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;17:00;8,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;18:00;8,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;19:00;5,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;20:00;7,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;21:00;6,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;22:00;6,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);09/02/2024;23:00;3,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;00:00;8,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;01:00;6,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;02:00;6,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;03:00;5,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;04:00;6,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;05:00;8,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;06:00;6,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;07:00;5,8
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;08:00;7,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;09:00;5,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;10:00;4,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;11:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;12:00;6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;13:00;6,3
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;14:00;3,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;15:00;3,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;16:00;3,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;17:00;2,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;18:00;2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;19:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;20:00;2,6
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;21:00;1,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;22:00;1,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);10/02/2024;23:00;3,1
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;00:00;2,9
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;01:00;3,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;02:00;2,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;03:00;1,2
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;04:00;3,4
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;05:00;0,7
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;06:00;1,5
Mazara del Vallo;Velocità vento 2m istantanea (m/s);11/02/2024;07:00;3,2
